start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696977741.2586586,1696977748.1625953,6.9039366245269775,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.161269478698724,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2590601,1696977748.160022,6.900961875915527,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.170822379699352,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2590568,1696977748.1519017,6.892844915390015,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.196930567578693,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2590685,1696977748.1644857,6.905417203903198,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.15651791661751,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2592044,1696977748.1611378,6.901933431625366,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.16770148766407,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2593298,1696977748.1612654,6.901935577392578,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.16769459586879,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2595243,1696977748.164164,6.904639720916748,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.159012806490903,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2601,1696977748.1534965,6.893396615982056,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.19515407618877,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2602663,1696977748.158405,6.898138761520386,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.179895953017624,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2604163,1696977748.1559217,6.895505428314209,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.188366261268385,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2605734,1696977748.1662238,6.90565037727356,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.155769788682292,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2607157,1696977748.1684039,6.907688140869141,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.14923385072639,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2608552,1696977748.1680672,6.907212018966675,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.15076062235729,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2610102,1696977748.1690276,6.90801739692688,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.148178154279694,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2611454,1696977748.1625943,6.901448965072632,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.16925761159922,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977741.2612476,1696977748.167473,6.9062254428863525,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.15392492835507,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,0,6.94801139831543
1696977763.269824,1696977769.4500613,6.180237293243408,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.37439183414543,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2699265,1696977769.453943,6.184016466140747,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.358273929649357,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2700849,1696977769.4515858,6.1815009117126465,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.369000397807792,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2702272,1696977769.452428,6.182200908660889,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.366014694159627,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.270314,1696977769.4583457,6.1880316734313965,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.341170925134097,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2704847,1696977769.4569447,6.186460018157959,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.347862836190096,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.270663,1696977769.455799,6.185136079788208,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.35350263879424,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2711,1696977769.456724,6.18562388420105,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.35142437553063,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.271255,1696977769.4577966,6.186541557312012,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.347515569073753,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.271387,1696977769.4606953,6.189308166503906,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.335738278818358,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2715478,1696977769.4608846,6.189336776733398,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.335616541782038,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
1696977763.2716908,1696977769.458271,6.186580181121826,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

I like to play basketball",19,163,26.347351077318915,llama2-7b-chat,16,1,100, 7909 MiB, 8695 MiB,1,6.231014013290405
