start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696996985.081706,1696996988.1518912,3.0701851844787598,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.14850112096567,llama2-7b-chat,4,2,100, 15805 MiB, 15941 MiB,0,3.093116283416748
1696996985.0818455,1696996988.1537914,3.071945905685425,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.135806452238803,llama2-7b-chat,4,2,100, 15805 MiB, 15941 MiB,0,3.093116283416748
1696996985.081984,1696996988.1548312,3.0728471279144287,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.12931433596967,llama2-7b-chat,4,2,100, 15805 MiB, 15941 MiB,0,3.093116283416748
1696996985.082096,1696996988.150303,3.068206787109375,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.162782601776424,llama2-7b-chat,4,2,100, 15805 MiB, 15941 MiB,0,3.093116283416748
1696997003.2554848,1696997009.776715,6.521230220794678,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,23.615176091917444,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,1,6.5408570766448975
1696997003.255595,1696997009.7727463,6.517151355743408,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,23.62995603351816,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,1,6.5408570766448975
1696997003.2557225,1696997009.774,6.518277406692505,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,23.625873891449253,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,1,6.5408570766448975
1696997003.255834,1696997009.7753472,6.519513130187988,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,23.621395789037923,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,1,6.5408570766448975
1696997024.8602192,1696997026.5022168,1.6419975757598877,200,How old are you?,"How old are you?

I am 25 years old.",16,36,21.924514707848964,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,2,1.6618618965148926
1696997024.8602998,1696997026.49901,1.6387102603912354,200,How old are you?,"How old are you?

I am 25 years old.",16,36,21.968496121703144,llama2-7b-chat,4,2,100, 15805 MiB, 16105 MiB,2,1.6618618965148926
