start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696969516.0343857,1696969519.1165607,3.0821750164031982,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.0623422220046,llama2-7b-chat,4,1,100, 7909 MiB, 8045 MiB,0,3.0994861125946045
1696969516.0345225,1696969519.112905,3.0783824920654297,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.0895227202178,llama2-7b-chat,4,1,100, 7909 MiB, 8045 MiB,0,3.0994861125946045
1696969516.034693,1696969519.1177638,3.083070755004883,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.055932349140104,llama2-7b-chat,4,1,100, 7909 MiB, 8045 MiB,0,3.0994861125946045
1696969516.0347953,1696969519.115225,3.080429792404175,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.0748416885451,llama2-7b-chat,4,1,100, 7909 MiB, 8045 MiB,0,3.0994861125946045
1696969534.1954217,1696969540.0671895,5.87176775932312,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.22719533746557,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,1,5.889448404312134
1696969534.1955185,1696969540.0683208,5.872802257537842,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.22257539870994,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,1,5.889448404312134
1696969534.19566,1696969540.0645957,5.868935585021973,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.239851804306937,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,1,5.889448404312134
1696969534.1957607,1696969540.0660257,5.870265007019043,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.233909340696385,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,1,5.889448404312134
1696969555.1439128,1696969556.708136,1.564223289489746,200,How old are you?,"How old are you?

I am 25 years old.",16,36,23.01461705748116,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,2,1.581136703491211
1696969555.144026,1696969556.7049887,1.5609626770019531,200,How old are you?,"How old are you?

I am 25 years old.",16,36,23.062691075447766,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,2,1.581136703491211
1696969555.14416,1696969556.7061353,1.5619752407073975,200,How old are you?,"How old are you?

I am 25 years old.",16,36,23.047740490237278,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,2,1.581136703491211
1696969555.1442332,1696969556.70718,1.5629467964172363,200,How old are you?,"How old are you?

I am 25 years old.",16,36,23.03341360212854,llama2-7b-chat,4,1,100, 7909 MiB, 8073 MiB,2,1.581136703491211
1696969571.78768,1696969577.458669,5.670989036560059,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,26.450412623436822,llama2-7b-chat,4,1,100, 7909 MiB, 8081 MiB,3,5.690725326538086
1696969571.7878184,1696969577.4601846,5.672366142272949,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,26.443991138395404,llama2-7b-chat,4,1,100, 7909 MiB, 8081 MiB,3,5.690725326538086
1696969571.7879527,1696969577.4612818,5.67332911491394,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,26.43950262037202,llama2-7b-chat,4,1,100, 7909 MiB, 8081 MiB,3,5.690725326538086
1696969571.7880347,1696969577.4621322,5.674097537994385,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,26.43592201148877,llama2-7b-chat,4,1,100, 7909 MiB, 8081 MiB,3,5.690725326538086
