start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696983243.538039,1696983250.1414816,6.603442668914795,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.169732467010864,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5381584,1696983250.139867,6.601708650588989,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.17581827643207,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.538305,1696983250.145029,6.60672402381897,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.158224779542017,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5384302,1696983250.1381838,6.5997536182403564,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.182683604602992,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5386226,1696983250.1462715,6.607648849487305,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.15498348733702,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5390491,1696983250.1359334,6.596884250640869,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.192767098367153,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.539201,1696983250.148071,6.608870029449463,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.15070493416033,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.539329,1696983250.1461759,6.606846809387207,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.157794393327386,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5395033,1696983250.1474175,6.607914209365845,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.154053632104173,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5396535,1696983250.1424277,6.602774143218994,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.172078384224303,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.539803,1696983250.150264,6.610460996627808,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.145133157589136,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5399191,1696983250.1485512,6.6086320877075195,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.151538468087796,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5400577,1696983250.1496756,6.6096179485321045,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.14808528895062,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5402548,1696983250.1511254,6.610870599746704,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.1436991076277,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5403702,1696983250.1478558,6.60748553276062,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.15555580733543,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5405064,1696983250.1451988,6.604692459106445,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.16534811383171,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.540676,1696983250.152813,6.6121368408203125,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.139267030205406,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.5408561,1696983250.1547801,6.613924026489258,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.13301443851239,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
1696983243.541039,1696983250.1515658,6.61052680015564,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,23.144902762726524,llama2-7b-chat,32,1,100, 7909 MiB, 10223 MiB,0,6.686295986175537
