start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696965425.1774082,1696965428.1980178,3.0206096172332764,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.512012016397048,llama2-7b-chat,2,1,100, 7909 MiB, 7987 MiB,0,3.0336174964904785
1696965425.177486,1696965428.195971,3.0184850692749023,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.52785700090771,llama2-7b-chat,2,1,100, 7909 MiB, 7987 MiB,0,3.0336174964904785
1696965443.2672372,1696965449.158122,5.890884876251221,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.14208276601068,llama2-7b-chat,2,1,100, 7909 MiB, 8067 MiB,1,5.904670476913452
1696965443.2672732,1696965449.1596894,5.89241623878479,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,26.13528877786133,llama2-7b-chat,2,1,100, 7909 MiB, 8067 MiB,1,5.904670476913452
1696965464.231111,1696965465.7637527,1.5326416492462158,200,How old are you?,"How old are you?

I am 35 years old.",16,36,23.48885665328587,llama2-7b-chat,2,1,100, 7909 MiB, 8067 MiB,2,1.5451202392578125
1696965464.2311413,1696965465.7620947,1.5309534072875977,200,How old are you?,"How old are you?

I am 35 years old.",16,36,23.51475873049689,llama2-7b-chat,2,1,100, 7909 MiB, 8067 MiB,2,1.5451202392578125
1696965480.8554292,1696965486.298414,5.4429848194122314,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,24.618845072301742,llama2-7b-chat,2,1,100, 7909 MiB, 8069 MiB,3,5.45558762550354
1696965480.8554947,1696965486.2971177,5.441622972488403,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,24.625006303721012,llama2-7b-chat,2,1,100, 7909 MiB, 8069 MiB,3,5.45558762550354
1696965501.37161,1696965506.85476,5.483150005340576,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,36.11062980351594,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,4,5.496077060699463
1696965501.3716478,1696965506.853772,5.482124090194702,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,36.11738748382981,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,4,5.496077060699463
1696965521.932024,1696965527.034621,5.102596998214722,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,34.100282671917554,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,5,5.11437201499939
1696965521.9320629,1696965527.0335886,5.101525783538818,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,34.10744302448668,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,5,5.11437201499939
1696965542.1081357,1696965547.4390392,5.33090353012085,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I enjoy playing guitar and writing music, and I'm also interested",37,188,35.26606680045064,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,6,5.344035625457764
1696965542.108173,1696965547.438179,5.330006122589111,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

I have a lot of hobbies and interests, but I'm not sure which ones to mention here. I enjoy playing guitar and writing music, and I'm also interested",37,188,35.27200451107115,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,6,5.344035625457764
1696965562.5115602,1696965568.0978518,5.586291551589966,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,27.56748346873672,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,7,5.598977088928223
1696965562.511612,1696965568.0970588,5.585446834564209,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, whether it's hiking, biking, or just relaxing in a park.

What do you think",39,154,27.57165264684065,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,7,5.598977088928223
1696965583.1714947,1696965585.555611,2.3841161727905273,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,38.169280943003535,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,8,2.3975777626037598
1696965583.1715305,1696965585.556169,2.384638547897339,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,38.1609196413601,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,8,2.3975777626037598
1696965600.6288016,1696965606.0887501,5.459948539733887,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm a big fan of Italian food, especially pasta dishes. There's something about the combination of rich, savory flavors and the satisfying texture of al d",38,194,35.53147041372214,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,9,5.473720073699951
1696965600.6288345,1696965606.0898895,5.461055040359497,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm a big fan of Italian food, especially pasta dishes. There's something about the combination of rich, savory flavors and the satisfying texture of al d",38,194,35.52427114655653,llama2-7b-chat,2,1,100, 7909 MiB, 8071 MiB,9,5.473720073699951
1696965621.1641483,1696965626.0069695,4.84282112121582,200,"Can you cook? If so, what's your specialty?","Can you cook? If so, what's your specialty?

I can cook a variety of dishes, but my specialty is definitely pasta. I love making homemade pasta from scratch and experimenting with different",43,189,39.02683895798125,llama2-7b-chat,2,1,100, 7909 MiB, 8073 MiB,10,4.855405330657959
1696965621.164205,1696965626.0060573,4.841852188110352,200,"Can you cook? If so, what's your specialty?","Can you cook? If so, what's your specialty?

I can cook a variety of dishes, but my specialty is definitely pasta. I love making homemade pasta from scratch and experimenting with different",43,189,39.0346488610512,llama2-7b-chat,2,1,100, 7909 MiB, 8073 MiB,10,4.855405330657959
1696965641.0807016,1696965646.444265,5.363563299179077,200,What's your favorite season of the year?,"What's your favorite season of the year?

I personally love summer because of the warm weather and the ability to spend time outdoors. However, I also enjoy winter because of the holidays and the cozy atmosphere it",40,214,39.89884859432047,llama2-7b-chat,2,1,100, 7909 MiB, 8075 MiB,11,5.377187967300415
1696965641.0807078,1696965646.4429183,5.362210512161255,200,What's your favorite season of the year?,"What's your favorite season of the year?

I personally love summer because of the warm weather and the ability to spend time outdoors. However, I also enjoy winter because of the holidays and the cozy atmosphere it",40,214,39.90891433946085,llama2-7b-chat,2,1,100, 7909 MiB, 8075 MiB,11,5.377187967300415
