start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697020644.1044767,1697020647.192626,3.088149309158325,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.019660706927862,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8045 MiB,0,3.104670286178589
1697020644.1046004,1697020647.189075,3.084474563598633,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.045894235115664,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8045 MiB,0,3.104670286178589
1697020644.1047518,1697020647.1875868,3.0828349590301514,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.05761933535117,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8045 MiB,0,3.104670286178589
1697020644.1048331,1697020647.1909168,3.0860836505889893,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.034399484609555,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8045 MiB,0,3.104670286178589
1697020652.261218,1697020658.3868277,6.125609636306763,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.140354861536572,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,1,6.141699314117432
1697020652.2613027,1697020658.3824663,6.121163606643677,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.158615239895614,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,1,6.141699314117432
1697020652.261466,1697020658.385423,6.123956918716431,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.14713967522131,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,1,6.141699314117432
1697020652.2615147,1697020658.3844454,6.1229307651519775,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.151354131991,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,1,6.141699314117432
1697020663.453256,1697020665.062032,1.6087760925292969,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.37725943788813,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,2,1.6285459995269775
1697020663.4534183,1697020665.0657446,1.6123263835906982,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.327985429244755,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,2,1.6285459995269775
1697020663.4535193,1697020665.0632331,1.6097137928009033,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.364224100583726,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,2,1.6285459995269775
1697020663.4535844,1697020665.0648239,1.6112394332885742,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.34304800157679,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8073 MiB,2,1.6285459995269775
1697020670.129017,1697020675.9624891,5.833472013473511,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,25.713674404119285,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,3,5.850729465484619
1697020670.1290915,1697020675.9578733,5.828781843185425,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,25.734365093002882,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,3,5.850729465484619
1697020670.1292584,1697020675.9590328,5.829774379730225,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,25.72998374028693,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,3,5.850729465484619
1697020670.1293273,1697020675.963817,5.834489583969116,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,25.709189782794546,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,3,5.850729465484619
1697020681.033358,1697020686.791827,5.758468866348267,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently, but I think the most interesting one was the ancient city of Petra in Jordan. It's an incredible archaeological site that",49,208,36.120712784525864,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,4,5.774696588516235
1697020681.0334532,1697020686.7890937,5.755640506744385,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently, but I think the most interesting one was the ancient city of Petra in Jordan. It's an incredible archaeological site that",49,208,36.13846274037934,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,4,5.774696588516235
1697020681.03359,1697020686.791587,5.757997035980225,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently, but I think the most interesting one was the ancient city of Petra in Jordan. It's an incredible archaeological site that",49,208,36.123672641764514,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,4,5.774696588516235
1697020681.033686,1697020686.7896857,5.755999803543091,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently, but I think the most interesting one was the ancient city of Petra in Jordan. It's an incredible archaeological site that",49,208,36.136206931759475,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,4,5.774696588516235
1697020691.8573263,1697020697.1647112,5.307384967803955,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,32.78450706996599,llama2-7b-chat,4,1,50,1000, 7909 MiB, 8081 MiB,5,5.324087858200073
