start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697021503.189551,1697021510.0253196,6.835768461227417,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.382267753482047,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1896079,1697021510.0305305,6.840922594070435,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.36540435826845,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1897595,1697021510.0280752,6.838315725326538,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.373930386592974,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1899571,1697021510.020792,6.830834865570068,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.398433428858972,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1901414,1697021510.0305207,6.840379238128662,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.367180922830904,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1903095,1697021510.0287995,6.838490009307861,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.3733601704107,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.190516,1697021510.0295236,6.839007616043091,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.371666854280043,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1907074,1697021510.0314453,6.840737819671631,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.366008467686648,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1908607,1697021510.024392,6.833531141281128,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.389595779513204,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1910443,1697021510.0229163,6.83187198638916,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.39503320683046,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.191237,1697021510.0333614,6.8421244621276855,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.361475715164325,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1914008,1697021510.0319412,6.840540409088135,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.366653926454237,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.191564,1697021510.032433,6.840868949890137,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.36557974151181,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.191746,1697021510.0351152,6.843369245529175,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.357408245939098,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1919265,1697021510.033613,6.841686487197876,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.36290719931302,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1920183,1697021510.0271692,6.835150957107544,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.384289821851365,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1922448,1697021510.0349925,6.842747688293457,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.359439068862898,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.192454,1697021510.0356753,6.843221187591553,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.357891964302823,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
1697021503.1926637,1697021510.0432034,6.850539684295654,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,22.334006815658768,llama2-7b-chat,32,1,100,1000, 7909 MiB, 10223 MiB,0,6.913627624511719
