start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697022179.3273282,1697022183.024463,3.6971347332000732,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.392621558896302,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.3274353,1697022182.8849308,3.557495594024658,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,19.11457040571353,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.327624,1697022183.020513,3.6928889751434326,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.41376777306414,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.327774,1697022182.8836246,3.5558505058288574,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,19.12341362172913,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.3279338,1697022183.0221992,3.694265365600586,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.40690726583608,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.3281112,1697022182.882228,3.554116725921631,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,19.13274246285951,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.3285317,1697022183.0232906,3.694758892059326,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.404448567981994,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022179.3286245,1697022182.885902,3.5572774410247803,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,19.115742622653173,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16077 MiB,0,3.7190966606140137
1697022188.0973854,1697022195.3364081,7.239022731781006,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,21.273589779446876,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.097504,1697022195.3357153,7.238211393356323,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,21.27597435760866,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.0976398,1697022195.3348377,7.2371978759765625,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,21.278953904410105,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.0977724,1697022195.3375764,7.239804029464722,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,21.271293998186586,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.0979831,1697022195.5913298,7.493346691131592,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.55156478776828,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.0980785,1697022195.5901535,7.492074966430664,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.555053264952566,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.098378,1697022195.5930467,7.49466872215271,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.547939570004935,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022188.098476,1697022195.5923972,7.493921279907227,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.549989017486247,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,1,7.518031597137451
1697022200.6662283,1697022202.629571,1.9633426666259766,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.336075822090876,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.666359,1697022202.6282108,1.9618518352508545,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.350009594581245,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.6664839,1697022202.629038,1.9625542163848877,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.34344228528555,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.6666455,1697022202.6308298,1.964184284210205,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.328219143895417,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.666808,1697022202.6672351,2.00042724609375,200,How old are you?,"How old are you?

I am 25 years old.",16,36,17.996155606407324,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.666927,1697022202.668313,2.0013859272003174,200,How old are you?,"How old are you?

I am 25 years old.",16,36,17.98753529278553,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.6670485,1697022202.6684616,2.001413106918335,200,How old are you?,"How old are you?

I am 25 years old.",16,36,17.987291017310667,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022200.6674235,1697022202.6691985,2.001775026321411,200,How old are you?,"How old are you?

I am 25 years old.",16,36,17.984038928768076,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16133 MiB,2,2.026512622833252
1697022207.7425303,1697022214.7094476,6.966917276382446,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.530325974802892,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7426522,1697022214.7114775,6.968825340270996,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.52443097306367,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7427752,1697022214.7110372,6.968261957168579,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.526171220599412,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7429147,1697022214.712408,6.969493389129639,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.522367785577632,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7430549,1697022214.835958,7.092903137207031,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.14789911808459,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7431972,1697022214.8353121,7.0921149253845215,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.150249478207275,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
1697022207.7433422,1697022214.8366868,7.093344688415527,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.fresherslive.com/job-interview-questions/"">Job Interview Questions</a>

What do you do for a living?",28,150,21.146582689682628,llama2-7b-chat,4,2,50,1000, 15805 MiB, 16149 MiB,3,7.119195222854614
