start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697020157.3609366,1697020164.0492957,6.688359022140503,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,22.427025747788715,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7989 MiB,0,6.712954521179199
1697020169.1179948,1697020175.0665762,5.9485814571380615,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.88852503905887,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,1,5.958414554595947
1697020180.1262257,1697020181.7023685,1.5761427879333496,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.84057020443146,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,2,1.5858559608459473
1697020186.7788243,1697020192.4031644,5.624340057373047,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,24.00281608560032,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,3,5.640932559967041
1697020197.4650602,1697020203.0731344,5.608074188232422,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,35.30623764134022,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,4,5.617683410644531
1697020208.1346123,1697020213.3779602,5.243347883224487,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,33.184904735520945,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,5,5.253764867782593
1697020218.441502,1697020223.9291828,5.487680673599243,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

Yes, I have several hobbies and interests. I enjoy playing the guitar and writing music. I also like to read and learn about different cultures and histories. I find",37,204,37.1741746893959,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,6,5.499472379684448
1697020228.9974039,1697020234.6348596,5.637455701828003,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, either hiking or biking. It's a great way to get some exercise and fresh air, and it'",39,164,29.091137682345124,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,7,5.648946762084961
1697020239.6977673,1697020242.1448293,2.4470620155334473,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,37.187451491768776,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7991 MiB,8,2.4584996700286865
1697020247.209648,1697020252.81381,5.604162216186523,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can provide information on different types of cuisine if you're",38,174,31.048351794213794,llama2-7b-chat,1,1,50,1000, 7909 MiB, 7993 MiB,9,5.615114450454712
