start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697022873.261437,1697022881.3918688,8.130431890487671,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.818188512101653,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2615402,1697022881.392402,8.130861759185791,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.817193617533736,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2617054,1697022881.3936393,8.13193392753601,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.81471263335255,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2619693,1697022881.3856876,8.12371826171875,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.833740298574746,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2620537,1697022881.390088,8.128034353256226,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.823739338491556,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2622395,1697022881.3891313,8.126891851425171,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.826385633908636,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2625418,1697022881.3946002,8.132058382034302,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.81442468957359,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2627032,1697022881.39484,8.132136821746826,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.814243212294453,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2628772,1697022881.3955765,8.132699251174927,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.812942084129837,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2630544,1697022881.3981993,8.13514494895935,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.807286281920742,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2632205,1697022881.3975205,8.134299993515015,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.809239900418923,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2633955,1697022881.3992295,8.135833978652954,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.805693479174476,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
1697022873.2635112,1697022881.2819207,8.018409490585327,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.081090854694093,llama2-7b-chat,16,2,100,1000, 15805 MiB, 17377 MiB,0,8.194135189056396
