start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1697022732.1364868,1697022740.1676452,8.031158447265625,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.050800828377636,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1366594,1697022740.4094126,8.272753238677979,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.494447445219585,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.136805,1697022740.408395,8.271589994430542,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.49704834294477,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1369624,1697022740.1620672,8.025104761123657,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.065171677407147,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.137214,1697022740.1741037,8.036889791488647,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.037215137879887,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1373746,1697022740.1612396,8.023864984512329,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.06811745902015,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1375296,1697022740.4033992,8.265869617462158,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.509849184746162,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1376922,1697022740.4066942,8.269001960754395,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.50283755236183,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1378584,1697022740.1635933,8.025734901428223,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.06367477609718,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1380336,1697022740.1719773,8.03394365310669,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.04419630088339,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1382077,1697022740.1740224,8.035814762115479,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.039761931958942,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1383219,1697022740.1746619,8.03633999824524,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.038517538258468,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1384985,1697022740.1712923,8.032793760299683,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.046922473743678,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1387043,1697022740.4002225,8.261518239974976,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.519598402588947,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1388564,1697022740.1698823,8.031025886535645,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.051115282359007,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1390457,1697022740.1682565,8.029210805892944,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.055421970949805,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1392033,1697022740.1692488,8.030045509338379,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.053441206786655,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.139392,1697022740.1657462,8.026354312896729,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.062203590260143,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1395667,1697022740.1719909,8.032424211502075,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,19.047798768012125,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
1697022732.1397586,1697022740.3994505,8.259691953659058,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.52369323921587,llama2-7b-chat,16,2,50,1000, 15805 MiB, 17377 MiB,0,8.333730220794678
