start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697085178.1758525,1697085184.6934912,6.517638683319092,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.433226403610819,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.1760194,1697085181.8438318,3.6678123474121094,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.539661672707606,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.176208,1697085184.630514,6.45430588722229,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.535602307696768,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.1763287,1697085184.696237,6.519908428192139,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.429594333866321,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.1765041,1697085181.7791224,3.6026182174682617,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.875161311926906,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.176639,1697085181.7802923,3.6036531925201416,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.86974033493095,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.1768084,1697085181.8460076,3.669199228286743,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.532654066797893,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085178.1772928,1697085184.6316662,6.454373359680176,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.53549217105865,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,9.626020669937134,17.119728326797485,6,22
1697085194.1206188,1697085201.492829,7.372210264205933,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.889257696258543,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.120862,1697085201.498452,7.37758994102478,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.874025424434027,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.1209977,1697085201.4917314,7.370733737945557,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.893442291530178,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.12128,1697085201.4969957,7.375715732574463,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.879329624902308,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.1213765,1697085208.7221994,14.600822925567627,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.547350706536497,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.1215816,1697085208.7189744,14.597392797470093,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.549829146660361,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.122233,1697085208.7203522,14.598119258880615,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.549304144526404,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085194.1223218,1697085208.723709,14.60138726234436,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.546943056373273,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.11360263824463,17.119728326797485,6,50
1697085218.0997963,1697085220.0585666,1.9587702751159668,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.378878042688626,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.0999703,1697085220.0602727,1.9603023529052734,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.36451399787694,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.1001644,1697085221.940161,3.839996576309204,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.375008358627559,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.1002996,1697085220.0661857,1.965886116027832,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.312352738285643,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.100466,1697085220.0672474,1.9667813777923584,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.304017114707843,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.1006472,1697085221.9482017,3.8475544452667236,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.356592742771278,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.100809,1697085221.941303,3.84049391746521,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.373794301895575,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085218.1011906,1697085221.9471078,3.845917224884033,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.360575876951048,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.201889514923096,17.119728326797485,6,16
1697085231.2834663,1697085238.0932715,6.809805154800415,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,19.677508673730525,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16125 MiB,3,17.01198148727417,17.119728326797485,9,50
1697085231.283666,1697085244.8178651,13.534199237823486,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,9.900844345893443,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16125 MiB,3,17.01198148727417,17.119728326797485,9,50
1697085231.283807,1697085237.996455,6.712647914886475,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,19.962316167787005,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16125 MiB,3,17.01198148727417,17.119728326797485,9,50
