start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697197925.2546718,1697197940.5638945,15.30922269821167,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,9.798015415735124,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,0,17.101444482803345,17.02723526954651,6,10
1697197925.2548144,1697197933.2803638,8.025549411773682,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,18.690309199261332,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,0,17.101444482803345,17.02723526954651,6,10
1697197925.2550018,1697197940.5272322,15.272230386734009,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,9.821748114165121,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,0,17.101444482803345,17.02723526954651,6,10
1697197925.2550142,1697197933.2813792,8.026365041732788,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,18.68840991159517,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,0,17.101444482803345,17.02723526954651,6,10
1697197948.2057264,1697197955.5296786,7.3239521980285645,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,21.02689857007166,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,1,16.634570598602295,17.02723526954651,6,10
1697197948.2058969,1697197962.804021,14.598124027252197,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.54930069867254,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,1,16.634570598602295,17.02723526954651,6,10
1697197948.2060595,1697197962.9364727,14.73041319847107,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.454560773351849,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,1,16.634570598602295,17.02723526954651,6,10
1697197948.2060924,1697197955.5997107,7.39361834526062,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.828773248583417,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,1,16.634570598602295,17.02723526954651,6,10
1697197970.7015183,1697197972.648364,1.9468457698822021,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.4914493777174,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,2,5.861736536026001,17.02723526954651,6,10
1697197970.7016423,1697197972.662561,1.960918664932251,200,How old are you?,"How old are you?

I am 25 years old.",16,36,18.358742075232268,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,2,5.861736536026001,17.02723526954651,6,10
1697197970.7018127,1697197974.5812764,3.8794636726379395,200,How old are you?,"How old are you?

I am 25 years old.",16,36,9.279633227115873,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,2,5.861736536026001,17.02723526954651,6,10
1697197970.7018878,1697197974.550538,3.8486502170562744,200,How old are you?,"How old are you?

I am 25 years old.",16,36,9.353928772341229,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,2,5.861736536026001,17.02723526954651,6,10
1697197982.5026503,1697197989.346821,6.844170808792114,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,19.72481455702087,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,3,15.603474617004395,17.02723526954651,9,10
1697197982.5028036,1697197996.1472201,13.644416570663452,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,9.894157020261343,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,3,15.603474617004395,17.02723526954651,9,10
1697197982.502925,1697197989.417254,6.9143290519714355,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,19.524671010777013,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,3,15.603474617004395,17.02723526954651,9,10
1697197982.503003,1697197996.261638,13.7586350440979,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,9.812019838255068,llama2-7b-chat,1,2,10,1000, 15805 MiB, 15965 MiB,3,15.603474617004395,17.02723526954651,9,10
