start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697213028.9791467,1697213035.586581,6.607434272766113,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.291437976201422,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9793975,1697213035.4920423,6.5126447677612305,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.441226632936022,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9795475,1697213035.4886787,6.509131193161011,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.446862719781402,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9797196,1697213032.6760602,3.696340560913086,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.39657328089984,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9799006,1697213032.630762,3.6508615016937256,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.62574079253708,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9800289,1697213035.5873775,6.607348680496216,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.29157129254047,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9802558,1697213032.6774807,3.6972248554229736,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.39217322697042,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213028.9803565,1697213032.6292567,3.648900270462036,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.63575185939231,llama2-7b-chat,2,2,50,1000, 15805 MiB, 15961 MiB,0,10.066316843032837,18.363916635513306,6,22
1697213044.8699396,1697213052.279304,7.409364461898804,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.784508683830396,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8700724,1697213052.2807071,7.410634756088257,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.780945906621596,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8702374,1697213059.6213593,14.751121997833252,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.439883828675582,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8703885,1697213052.3603117,7.4899232387542725,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.56095838248048,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8705337,1697213059.7693295,14.89879584312439,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.336405815713563,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8707018,1697213052.3612103,7.490508556365967,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.559351723738416,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8708644,1697213059.621897,14.751032590866089,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.439947105489926,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213044.8713467,1697213059.7683468,14.897000074386597,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,10.337651824596715,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,1,18.1969096660614,18.363916635513306,6,50
1697213068.9661348,1697213070.8900192,1.923884391784668,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.712143075606033,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9662855,1697213070.8901565,1.9238710403442383,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.712272935694546,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9664676,1697213072.7584422,3.7919745445251465,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.493734616962765,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9666212,1697213070.9398534,1.9732322692871094,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.244177616761814,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9667392,1697213072.757528,3.7907888889312744,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.49670399876828,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9668982,1697213070.9384124,1.9715142250061035,200,How old are you?,"How old are you?

I am 35 years old.",16,36,18.26007621116127,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.9675848,1697213072.8686907,3.9011058807373047,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.228152503565486,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
1697213068.967935,1697213072.870292,3.9023568630218506,200,How old are you?,"How old are you?

I am 35 years old.",16,36,9.225194225861456,llama2-7b-chat,2,2,50,1000, 15805 MiB, 16121 MiB,2,7.142160892486572,18.363916635513306,6,16
