start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697145256.7559152,1697145259.9305744,3.174659252166748,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,21.419621634538913,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7561364,1697145262.3425212,5.5863847732543945,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,12.172451909428007,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7562537,1697145259.9340851,3.1778314113616943,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,21.398240245495636,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.756461,1697145259.9287882,3.1723272800445557,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,21.43536716017678,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7565799,1697145259.9321833,3.1756033897399902,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,21.413253374051745,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7567227,1697145262.3382003,5.581477642059326,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,12.183153702450541,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7569065,1697145262.3398497,5.5829432010650635,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,12.179955545137478,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145256.7574265,1697145262.3437696,5.586343050003052,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,12.172542822976625,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8045 MiB,0,8.653610706329346,12.250137090682983,6,20
1697145271.56657,1697145277.7082045,6.141634464263916,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.074758339343326,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8073 MiB,1,15.526111841201782,12.250137090682983,6,20
1697145271.5667586,1697145277.7063303,6.139571666717529,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.083183055722,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8073 MiB,1,15.526111841201782,12.250137090682983,6,20
1697145271.5670042,1697145283.8017936,12.234789371490479,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,12.587057719101482,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8073 MiB,1,15.526111841201782,12.250137090682983,6,20
1697145271.5671012,1697145277.7044091,6.13730788230896,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.092435144717324,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8073 MiB,1,15.526111841201782,12.250137090682983,6,20
1697145271.5673532,1697145277.7092955,6.141942262649536,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.073501738449565,llama2-7b-chat,4,1,20,1000, 7909 MiB, 8073 MiB,1,15.526111841201782,12.250137090682983,6,20
