start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697253135.4173634,1697253150.8542085,15.436845064163208,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,9.911351663118719,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.418018,1697253143.6348498,8.216831684112549,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.62031569854709,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4180176,1697253143.6323447,8.214327096939087,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.6259931208501,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4180603,1697253143.638429,8.22036862373352,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.612304022263004,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4183736,1697253150.7031817,15.284808158874512,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,10.009939176839893,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4187224,1697253143.6371548,8.218432426452637,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.61668893298185,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4189315,1697253143.5213,8.102368593215942,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.88336703517856,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4203997,1697253143.5221162,8.1017165184021,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,18.88488688199327,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4212658,1697253150.7085197,15.287253856658936,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,10.008337758671752,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
1697253135.4231632,1697253150.7087674,15.285604238510132,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I have no time for",18,153,10.009417855693005,llama2-7b-chat,16,2,20,1000, 15805 MiB, 17377 MiB,0,38.07698321342468,17.017033100128174,6,20
