start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697219781.5147083,1697219785.2284617,3.7137534618377686,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.310316152852504,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5149634,1697219785.2244127,3.709449291229248,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.331562089494412,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.515126,1697219788.1276834,6.612557411193848,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.283464591912422,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.515298,1697219788.133623,6.6183249950408936,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.2745029975035,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.515466,1697219785.2226496,3.707183599472046,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.34276565360403,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5156934,1697219785.2268944,3.7112009525299072,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.32290971838772,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5159128,1697219788.136336,6.620423316955566,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.271246526765925,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5163205,1697219785.2299905,3.713670015335083,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.31072758732022,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5164855,1697219785.2209513,3.704465866088867,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.35622258595505,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5185487,1697219785.22536,3.7068111896514893,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.34460848446756,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5205982,1697219785.2237191,3.7031209468841553,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,18.362889296720354,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5207453,1697219788.1352694,6.6145241260528564,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.28040698077826,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.520943,1697219788.1326382,6.611695289611816,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.284805488063016,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5211308,1697219788.123866,6.602735280990601,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.298762119961598,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.521287,1697219788.1263945,6.605107545852661,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.295063256418453,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219781.5216334,1697219788.125711,6.604077577590942,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,10.296668868751429,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16077 MiB,0,12.080612182617188,18.19396710395813,6,10
1697219800.4560783,1697219807.9087968,7.452718496322632,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,20.66360081572753,llama2-7b-chat,4,2,10,1000, 15805 MiB, 16133 MiB,1,21.07590651512146,18.19396710395813,6,10
