start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,max_batch_delay,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t,init_t,input_token_count,output_token_count
1697126741.6518312,1697126754.4359014,12.784070253372192,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,11.733352291335608,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,0,13.901667594909668,12.289771318435669,6,20
1697126741.6519468,1697126748.4232397,6.7712929248809814,200,What is your name?,"What is your name?

My name is Sherlock Holmes.

What is your occupation?

I am a consulting detective.

What is your favorite hobby?

I do not have a",18,150,22.152342494123683,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,0,13.901667594909668,12.289771318435669,6,20
1697126761.394583,1697126767.5691755,6.1745924949646,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,24.94091717398152,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,1,13.420084476470947,12.289771318435669,6,20
1697126761.3948677,1697126773.7206264,12.325758695602417,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,12.49415989743042,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,1,13.420084476470947,12.289771318435669,6,20
1697126780.610787,1697126783.8225086,3.211721658706665,200,How old are you?,"How old are you?

I am 25 years old.",16,36,11.208941441861096,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,2,4.3008036613464355,12.289771318435669,6,16
1697126780.6108556,1697126782.2271562,1.6163005828857422,200,How old are you?,"How old are you?

I am 25 years old.",16,36,22.27308483408799,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,2,4.3008036613464355,12.289771318435669,6,16
1697126790.6792214,1697126796.4535773,5.774355888366699,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,23.379230967037834,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,3,12.56463360786438,12.289771318435669,9,20
1697126790.6793094,1697126802.1861587,11.50684928894043,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a>
I'm a full-time writer and editor",28,135,11.732142883782483,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7989 MiB,3,12.56463360786438,12.289771318435669,9,20
1697126809.0803888,1697126820.570639,11.49025011062622,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,17.232000878456855,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7991 MiB,4,12.589327335357666,12.289771318435669,10,20
1697126809.080437,1697126814.825721,5.745284080505371,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,34.463047818965876,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7991 MiB,4,12.589327335357666,12.289771318435669,10,20
1697126827.4681075,1697126838.1743188,10.70621132850647,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,16.25224784576275,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7991 MiB,5,11.796520233154297,12.289771318435669,10,20
1697126827.4683197,1697126832.8052208,5.3369011878967285,200,What's your favorite book or movie?,"What's your favorite book or movie?

I'm a big fan of science fiction and fantasy, and I'm always looking for new recommendations. Have you read or seen anything good lately?",35,174,32.60318935538946,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7991 MiB,5,11.796520233154297,12.289771318435669,10,20
1697126845.105982,1697126850.7344215,5.628439426422119,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

Yes, I have several hobbies and interests. I enjoy playing the guitar and writing music. I also like to read and learn about different cultures and histories. I find",37,204,36.2445048342074,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,6,12.304935932159424,12.289771318435669,11,20
1697126845.106324,1697126856.3303673,11.224043369293213,200,Do you have any hobbies or interests?,"Do you have any hobbies or interests?

Yes, I have several hobbies and interests. I enjoy playing the guitar and writing music. I also like to read and learn about different cultures and histories. I find",37,204,18.1752683313844,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,6,12.304935932159424,12.289771318435669,11,20
1697126863.215108,1697126874.7538111,11.538703203201294,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, either hiking or biking. It's a great way to get some exercise and fresh air, and it'",39,164,14.213035651571305,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,7,12.597777605056763,12.289771318435669,11,20
1697126863.2155502,1697126868.9984972,5.782947063446045,200,How do you like to spend your weekends?,"How do you like to spend your weekends?

I like to spend my weekends outdoors, either hiking or biking. It's a great way to get some exercise and fresh air, and it'",39,164,28.359242822166312,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,7,12.597777605056763,12.289771318435669,11,20
1697126881.607132,1697126884.1216245,2.5144925117492676,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,36.190205210312456,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,8,6.106793165206909,12.289771318435669,9,20
1697126881.6072032,1697126886.608623,5.00141978263855,200,Have you ever traveled abroad?,"Have you ever traveled abroad? If so, where did you go and what was your experience like?

",30,91,18.194833458268928,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,8,6.106793165206909,12.289771318435669,9,20
1697126893.520447,1697126899.258544,5.7380969524383545,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can provide information on different types of cuisine if you're",38,174,30.323642392633364,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,9,12.538719177246094,12.289771318435669,11,20
1697126893.5206902,1697126904.9931395,11.47244930267334,200,What is your favorite type of cuisine?,"What is your favorite type of cuisine?

I'm just an AI, I don't have personal preferences or taste buds, but I can provide information on different types of cuisine if you're",38,174,15.166770007818128,llama2-7b-chat,1,1,20,1000, 7909 MiB, 7993 MiB,9,12.538719177246094,12.289771318435669,11,20
