start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696935273.2443514,1696935276.2096536,2.9653022289276123,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.931895216829847,llama2-7b-chat,2,1,50, 7909 MiB, 7987 MiB,0,3.0547561645507812
1696935273.244488,1696935276.2120628,2.9675748348236084,200,What is your name?,"What is your name? *

Your email address? *

What is your message? *",18,68,22.914333684879725,llama2-7b-chat,2,1,50, 7909 MiB, 7987 MiB,0,3.0547561645507812
1696935281.3429387,1696935287.277405,5.934466361999512,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.95010075145366,llama2-7b-chat,2,1,50, 7909 MiB, 8067 MiB,1,6.0190534591674805
1696935281.3430846,1696935287.2797005,5.936615943908691,200,Where are you from?,"Where are you from?

I am from the United States.

What do you do?

I am a software engineer.

What do you like to do in your free time?

In my free time,",19,154,25.940704511635595,llama2-7b-chat,2,1,50, 7909 MiB, 8067 MiB,1,6.0190534591674805
1696935292.4120364,1696935293.9578032,1.545766830444336,200,How old are you?,"How old are you?

I am 35 years old.",16,36,23.289411631152465,llama2-7b-chat,2,1,50, 7909 MiB, 8067 MiB,2,1.634385585784912
1696935292.4121718,1696935293.9592476,1.5470757484436035,200,How old are you?,"How old are you?

I am 35 years old.",16,36,23.269707405223624,llama2-7b-chat,2,1,50, 7909 MiB, 8067 MiB,2,1.634385585784912
1696935299.0741704,1696935304.5544631,5.480292797088623,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,24.451248311255707,llama2-7b-chat,2,1,50, 7909 MiB, 8069 MiB,3,5.56711745262146
1696935299.074289,1696935304.5566754,5.482386350631714,200,What do you do for a living?,"What do you do for a living? <a href=""https://www.freshessays.com/write-my-essay/"">Write my essay</a> for me! I'm too busy to write my",28,134,24.441911136846404,llama2-7b-chat,2,1,50, 7909 MiB, 8069 MiB,3,5.56711745262146
1696935309.693696,1696935315.2188132,5.5251171588897705,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,35.836344154516816,llama2-7b-chat,2,1,50, 7909 MiB, 8071 MiB,4,5.613698720932007
1696935309.6938205,1696935315.2199805,5.526160001754761,200,Have you been to any interesting places recently?,"Have you been to any interesting places recently?

I've been to a few places recently that I think you might enjoy hearing about.

First, I went to a small town in the countryside that was known for",49,198,35.829581470157876,llama2-7b-chat,2,1,50, 7909 MiB, 8071 MiB,4,5.613698720932007
